gdp_2018_wb,dest_iso_code,dest_country,vol_kg,val_usd,vol_kg_recon,val_usd_recon,ene_tj_recon,co2_t_recon,ets_23_usd_recon,ets_30_usd_recon,bau_usd_23_recon,bau_usd_30_recon,bau_usd_40_recon,bau_usd_50_recon,s24_usd_23_recon,s24_usd_30_recon,s24_usd_40_recon,s24_usd_50_recon,pct_vol_recon,pct_val_recon,ets_23_pct_gdp,ets_30_pct_gdp,s24_usd_23_recon_del,s24_usd_30_recon_del,s24_usd_40_recon_del,s24_usd_50_recon_del,bau_23_pct_gdp,bau_30_pct_gdp,bau_40_pct_gdp,bau_50_pct_gdp,s24_23_pct_gdp,s24_30_pct_gdp,s24_40_pct_gdp,s24_50_pct_gdp,s24_del_23_pct_gdp,s24_del_30_pct_gdp,s24_del_40_pct_gdp,s24_del_50_pct_gdp
327900695065.853,364,Iran (Islamic Republic of),5123260131.59,6297370885.028,5123260131.59,6297370885.028,2038.1698813203009,157258.14335880446,0.0,2484361.841493739,72328810.7042185,67799966.38582757,61969189.52724245,59351999.86475141,72328810.7042185,79350712.27386203,101790342.72888419,106570628.49144553,100.0,100.0,0.0,0.00076,0.0,11550745.888034463,39821153.20164174,47218628.62669411,0.02206,0.02068,0.0189,0.0181,0.02206,0.0242,0.03104,0.0325,0.0,0.00352,0.01214,0.0144
385736680797.111,372,Ireland,19560711087.074,15183537515.64,19560711087.074,15183537515.64,3045.908816004147,232350.85618843295,0.0,47224330.042875156,142922903.92180005,138958867.76006976,125943422.75905941,124209984.98792252,142922903.92180005,156267657.82816142,187000912.63150546,199161985.21587285,100.0,100.0,0.0,0.01224,0.0,17308790.06809166,61057489.872446045,74952000.22795033,0.03705,0.03602,0.03265,0.0322,0.03705,0.04051,0.04848,0.05163,0.0,0.00449,0.01583,0.01943
376691526553.276,376,Israel,23195830274.06,25751835401.881,23195830274.06,25751835401.881,5336.401040587741,410510.15036988247,0.0,26658830.768708248,231372526.72200236,225085653.15451607,201143043.9590237,195546701.3160905,231372526.72200236,255416065.80152974,311321960.6489069,329084464.1582015,100.0,100.0,0.0,0.00708,0.0,30330412.647013664,110178916.68988317,133537762.84211102,0.06142,0.05975,0.0534,0.05191,0.06142,0.06781,0.08265,0.08736,0.0,0.00805,0.02925,0.03545
2091932426266.94,380,Italy,155289104040.518,145468650311.316,155289104040.518,145468650311.316,36438.39633828816,2803170.1769010248,0.0,491179989.4835151,1725259427.4003608,1677722459.3484926,1516163093.0147765,1484535063.9159725,1725259427.4003608,1894508789.216761,2314112659.1034217,2449137256.305441,100.0,100.0,0.0,0.02348,0.0,216786329.8682685,797949566.0886452,964602192.3894684,0.08247,0.0802,0.07248,0.07096,0.08247,0.09056,0.11062,0.11708,0.0,0.01036,0.03814,0.04611
58522477744.7313,384,Côte d'Ivoire,9496441722.027,3611250721.428,9496441722.027,3611250721.428,2447.8826877617466,188740.88240924868,0.0,7187974.338325029,107623978.75877844,107899402.61856417,91816334.37917797,90868614.29239695,107623978.75877844,121842625.16976693,143880224.50868568,153839981.00762475,100.0,100.0,0.0,0.01228,0.0,13943222.55120276,52063890.129507706,62971366.7152278,0.1839,0.18437,0.15689,0.15527,0.1839,0.2082,0.24585,0.26287,0.0,0.02383,0.08896,0.1076
15730791525.65,388,Jamaica,5151937819.044001,3510416891.242,5151937819.044001,3510416891.242,952.1478050133104,73354.49998365295,0.0,553577.5285793409,36364757.202225804,34851820.9508844,31966219.722485617,31300774.35197292,36364757.202225804,39688363.63344558,50685096.04611906,53644020.32147816,100.0,100.0,0.0,0.00352,0.0,4836542.6825611815,18718876.32363344,22343245.96950524,0.23117,0.22155,0.20321,0.19898,0.23117,0.2523,0.3222,0.34101,0.0,0.03075,0.119,0.14204
5040880939324.86,392,Japan,280206942819.156,216804246863.681,280206942819.156,216804246863.681,107334.06839049146,8295982.820468076,0.0,24638990.145739116,4673307164.235181,4486608654.601585,4059108250.308964,3946106077.403148,4673307164.235181,5040000942.1195755,6333825505.69215,6681955450.986618,100.0,100.0,0.0,0.00049,0.0,553392287.5179901,2274717255.3831863,2735849373.58347,0.09271,0.089,0.08052,0.07828,0.09271,0.09998,0.12565,0.13256,0.0,0.01098,0.04513,0.05427
179339977517.062,398,Kazakhstan,16658753183.558,11547184141.428,16658753183.558,11547184141.428,4044.480720987206,306489.08654880984,0.0,67261329.79104519,102531003.02985403,96232291.17709264,90424643.59760132,88894048.54482517,102531003.02985403,112097046.49742576,138442600.9342209,146509020.1420078,100.0,100.0,0.0,0.0375,0.0,15864755.320333123,48017957.336619586,57614971.59718263,0.05717,0.05366,0.05042,0.04957,0.05717,0.06251,0.0772,0.08169,0.0,0.00885,0.02677,0.03213
43370860704.2254,400,Jordan,4549389110.419001,2307820195.935,4549389110.419001,2307820195.935,569.6044534439301,44032.50035995242,0.0,1080728.955080576,26809994.274565212,26962604.378951132,22926234.225230083,22354770.8062303,26809994.274565212,30487553.827394307,35950778.90198257,37838992.78183949,100.0,100.0,0.0,0.00249,0.0,3524949.4484431744,13024544.676752485,15484221.97560919,0.06182,0.06217,0.05286,0.05154,0.06182,0.0703,0.08289,0.08725,0.0,0.00813,0.03003,0.0357
92202979940.671,404,Kenya,7408475552.997001,4398509650.708,7408475552.997001,4398509650.708,1681.9136904511975,130169.98789122139,0.0,877888.4001905208,80580129.6251756,79565194.41635178,69449282.28795649,67679407.33006926,80580129.6251756,89275683.11722049,109488126.00708531,115583227.84161921,100.0,100.0,0.0,0.00095,0.0,9710488.70086871,40038843.71912882,47903820.51154995,0.08739,0.08629,0.07532,0.0734,0.08739,0.09683,0.11875,0.12536,0.0,0.01053,0.04342,0.05195
1724845615629.26,410,"Korea, Republic of",214351801617.023,151772377708.781,214351801617.023,151772377708.781,75814.30625084661,5854960.763464135,0.0,21911628.276014667,3725092293.5496097,3579010897.0864787,3256723879.2664504,3167582028.6822987,3725092293.5496097,4012403088.1708255,5035158097.410785,5311878778.784097,100.0,100.0,0.0,0.00127,0.0,433392191.0843468,1778434218.1443343,2144296750.101798,0.21597,0.2075,0.18881,0.18364,0.21597,0.23262,0.29192,0.30796,0.0,0.02513,0.10311,0.12432
138202309918.726,414,Kuwait,12348998169.828,4602817836.852,12348998169.828,4602817836.852,1198.912318285547,92511.24948405517,0.0,1432474.5122092203,56006511.20263646,55954326.773119055,49909511.53272689,49052476.36510598,56006511.20263646,62703236.53289104,75497104.33462049,79613706.79396777,100.0,100.0,0.0,0.00104,0.0,6748909.759771988,25587592.8018936,30561230.42886179,0.04053,0.04049,0.03611,0.03549,0.04053,0.04537,0.05463,0.05761,0.0,0.00488,0.01851,0.02211
8271106196.04253,417,Kyrgyzstan,1454360366.1490002,763383509.7820001,1454360366.1490002,763383509.782,398.8587747348624,30426.25329245142,0.0,2290214.786379702,16243860.744073568,15711935.517513728,14388150.360875688,13944846.844228176,16243860.744073568,17912747.200421218,21654426.457765985,22784243.940388214,100.0,100.0,0.0,0.02769,0.0,2200811.68290749,7266276.096890297,8839397.096160037,0.19639,0.18996,0.17396,0.1686,0.19639,0.21657,0.26181,0.27547,0.0,0.02661,0.08785,0.10687
18141651381.3884,418,Lao People's Dem. Rep.,3187924255.05,2311485487.3710003,3187924255.0499997,2311485487.3710003,438.7642525016749,33682.892306566464,0.0,349.4012845772903,19541926.11709929,18604402.70468897,17180640.560401175,16650876.83442896,19541926.11709929,21486898.38638281,27276052.260455247,28853909.88266256,100.0,100.0,0.0,0.0,0.0,2882495.681693841,10095411.700054072,12203033.0482336,0.10772,0.10255,0.0947,0.09178,0.10772,0.11844,0.15035,0.15905,0.0,0.01589,0.05565,0.06727
54901519155.6219,422,Lebanon,7171682258.375999,5262487826.160999,7171682258.376,5262487826.160999,1533.807620896807,118267.16469599534,0.0,7266161.988548104,71658503.9220933,69010646.02310047,62486010.27280597,60985071.28573475,71658503.9220933,76107120.88082981,94339544.41997673,100051309.58287326,100.0,100.0,0.0,0.01323,0.0,7096474.857729346,31853534.14717076,39066238.297138505,0.13052,0.1257,0.11381,0.11108,0.13052,0.13862,0.17183,0.18224,0.0,0.01293,0.05802,0.07116
2556247155.56945,426,Lesotho,726070866.804,631514407.515,726070866.804,631514407.515,49.686997493842966,3818.841860825958,0.0,1907.0461390742125,1447292.1921808312,1375272.1440586573,1230829.2449958564,1188301.915911607,1447292.1921808312,1595612.2409601493,2033863.5240370869,2146903.72716366,100.0,100.0,0.0,7e-05,0.0,220340.09690149198,803034.2790412304,958601.8112520529,0.05662,0.0538,0.04815,0.04649,0.05662,0.06242,0.07956,0.08399,0.0,0.00862,0.03141,0.0375
34429023435.0205,428,Latvia,3246327109.328,1596368084.631,3246327109.3280005,1596368084.631,293.3932705229215,22079.175736364694,0.0,5051353.973438904,12416720.055653948,12108792.78974105,11030750.501031717,10718771.269483699,12416720.055653948,13600437.595298251,16187931.534891082,17011957.663554236,100.0,100.0,0.0,0.01467,0.0,1491644.8055572007,5157181.033859365,6293186.394070538,0.03606,0.03517,0.03204,0.03113,0.03606,0.0395,0.04702,0.04941,0.0,0.00433,0.01498,0.01828
76686048499.3527,434,Libya,4978239253.469001,3658499311.833,4978239253.469001,3658499311.833,840.7188754965698,64696.19361649135,0.0,4990217.263354929,31603989.2932577,30167255.99488568,27647011.997506082,27101515.215067793,31603989.2932577,33528191.937490985,41920236.05564525,44541628.36663125,100.0,100.0,0.0,0.00651,0.0,3360935.9426053055,14273224.058139168,17440113.151563454,0.04121,0.03934,0.03605,0.03534,0.04121,0.04372,0.05466,0.05808,0.0,0.00438,0.01861,0.02274
53751411409.4437,440,Lithuania,14317122633.965,8357309319.165999,14317122633.965,8357309319.165999,1119.30389289373,84405.71675216105,0.0,19807838.54649934,40711055.86913747,39746016.9290666,35536052.97205716,34705670.27223329,40711055.86913747,45219898.85743627,55042019.3425548,58173242.74347081,100.0,100.0,0.0,0.03685,0.0,5473881.928369671,19505966.370497636,23467572.471237518,0.07574,0.07394,0.06611,0.06457,0.07574,0.08413,0.1024,0.10823,0.0,0.01018,0.03629,0.04366
71000359760.4599,442,Luxembourg,9563765231.335001,8570205981.283999,9563765231.335001,8570205981.283999,588.0009361139731,44387.33590133728,0.0,10262377.467430543,19642158.63517294,18877078.14431173,17257807.92635003,16801620.576503117,19642158.63517294,21597926.992400695,26246754.858702514,27675184.68608314,100.0,100.0,0.0,0.01445,0.0,2720848.848088965,8988946.932352483,10873564.109580025,0.02766,0.02659,0.02431,0.02366,0.02766,0.03042,0.03697,0.03898,0.0,0.00383,0.01266,0.01531
55284309690.2698,446,"China, Macao SAR",2514644967.527,2472266006.869,2514644967.527,2472266006.869,190.3928296706378,14543.506574679548,0.0,45.65093074308227,9083816.602829766,8579879.420750737,7745366.382681739,7496774.808062318,9083816.602829766,9880918.14928216,11955863.771386491,12548104.30921866,100.0,100.0,0.0,0.0,0.0,1301038.728531422,4210497.388704753,5051329.501156342,0.01643,0.01552,0.01401,0.01356,0.01643,0.01787,0.02163,0.0227,0.0,0.00235,0.00762,0.00914
13760033282.6071,450,Madagascar,3256936007.625,1111603403.396,3256936007.625,1111603403.396,609.1117128712389,47131.80020693384,0.0,96066.45858891509,31265676.62033792,31397144.430999633,26414763.123874895,25718607.883601557,31265676.62033792,34799288.640006065,40744615.965394296,43266011.93587674,100.0,100.0,0.0,0.0007,0.0,3402144.2090064324,14329852.8415194,17547404.052275185,0.22722,0.22818,0.19197,0.18691,0.22722,0.2529,0.29611,0.31443,0.0,0.02472,0.10414,0.12752
9880675785.93057,454,Malawi,55492841.924,135475671.12399998,55492841.924,135475671.12399998,7.9236307534718,612.0447351998997,0.0,2547.6884743374035,278565.84862221626,261971.90840223627,249450.69899108924,238768.77259928666,278565.84862221626,305495.0371843188,418015.81135903066,437992.14077518764,100.0,100.0,0.0,3e-05,0.0,43523.12878208255,168565.11236794142,199223.36817590098,0.00282,0.00265,0.00252,0.00242,0.00282,0.00309,0.00423,0.00443,0.0,0.00044,0.00171,0.00202
358788833524.945,458,Malaysia,8020657151.235,11631624849.373,8020657151.235,11631624849.373,2917.2358997180477,225352.71603680428,0.0,316.89161114655366,111228260.85909782,104455386.4087335,93030146.62219717,90001769.74838798,111228260.85909782,123469677.96843912,157344501.29367152,166107432.83310607,100.0,100.0,0.0,0.0,0.0,19014291.559705615,64314354.67147435,76105663.0847181,0.031,0.02911,0.02593,0.02508,0.031,0.03441,0.04385,0.0463,0.0,0.0053,0.01793,0.02121
5300949822.99805,462,Maldives,3806655108.506,891287212.898,3806655108.506,891287212.898,546.9683706577215,42043.20839506075,0.0,0.0,29686257.231515814,29552313.21405191,25988764.516329773,25658936.475899678,29686257.231515814,33040848.732271165,38407298.34953617,40940538.203473054,100.0,100.0,0.0,0.0,0.0,3488535.518219255,12418533.8332064,15281601.727573376,0.56002,0.55749,0.49027,0.48404,0.56002,0.6233,0.72454,0.77232,0.0,0.06581,0.23427,0.28828
17070867577.6666,466,Mali,1659458077.867,1013618045.6120001,1659458077.867,1013618045.612,228.51064901471844,17570.103213664694,0.0,296253.3029306143,8865638.278990652,8722492.41231815,7577655.639805508,7512964.097920792,8865638.278990652,9877483.868174989,11853311.645652598,12728208.990000049,100.0,100.0,0.0,0.00174,0.0,1154991.4558568392,4275656.00584709,5215244.8920792565,0.05193,0.0511,0.04439,0.04401,0.05193,0.05786,0.06944,0.07456,0.0,0.00677,0.02505,0.03055
15298004130.4975,470,Malta,5901001404.026,4589738760.505,5901001404.026,4589738760.505,821.1676394384917,63080.19337385627,0.0,13213500.447376033,37145804.49744283,35803343.21245006,32460751.93855218,31581143.324012045,37145804.49744283,40396775.58786852,49520878.164893344,52317211.07675558,100.0,100.0,0.0,0.08637,0.0,4593432.375418462,17060126.226341166,20736067.75274354,0.24281,0.23404,0.21219,0.20644,0.24281,0.26407,0.32371,0.34199,0.0,0.03003,0.11152,0.13555
7473550557.07378,478,Mauritania,1239655183.052,543107506.717,1239655183.0519998,543107506.717,218.32410226394924,16803.79149555599,0.0,1348658.4863221091,9361499.353043254,9091121.984629968,7984000.90603059,7822218.753184719,9361499.353043254,10010066.146780845,12334099.649265006,13217758.732282648,100.0,100.0,0.0,0.01805,0.0,918944.1621508766,4350098.7432344165,5395539.979097929,0.12526,0.12164,0.10683,0.10467,0.12526,0.13394,0.16504,0.17686,0.0,0.0123,0.05821,0.0722
14735695930.9727,480,Mauritius,3153492197.548,2449954480.53,3153492197.548,2449954480.53,508.4515560899672,39328.673081107874,0.0,169594.33566999785,24098152.1111974,23754075.828696612,20486631.90590847,19666027.36103367,24098152.1111974,27090314.58328956,33032734.883977916,34656932.28184754,100.0,100.0,0.0,0.00115,0.0,3336238.7545929477,12546102.978069447,14990904.920813866,0.16354,0.1612,0.13903,0.13346,0.16354,0.18384,0.22417,0.23519,0.0,0.02264,0.08514,0.10173
13178094719.8612,496,Mongolia,1367517851.554,1584372535.917,1367517851.5540001,1584372535.917,126.66858575787438,9763.53232677956,0.0,140601.96820820842,4676436.583949484,4420487.44853045,4041501.58642183,3920014.812646411,4676436.583949484,5220491.2590165455,6722944.103624649,7084802.420879506,100.0,100.0,0.0,0.00107,0.0,800003.810486095,2681442.517202819,3164787.6082330947,0.03549,0.03354,0.03067,0.02975,0.03549,0.03961,0.05102,0.05376,0.0,0.00607,0.02035,0.02402
11253727815.4762,498,"Moldova, Republic of",527803634.072,811959954.342,527803634.07199997,811959954.342,45.866883890023146,3499.882323261631,0.0,772811.6819084428,1315750.7880037234,1253271.341841549,1153101.9769710188,1121288.3142229267,1315750.7880037234,1449302.8318008673,1801941.4594293237,1903917.5915569006,100.0,100.0,0.0,0.00687,0.0,196031.48995931842,648839.4824583048,782629.2773339739,0.01169,0.01114,0.01025,0.00996,0.01169,0.01288,0.01601,0.01692,0.0,0.00174,0.00577,0.00695
5506944403.30196,499,Montenegro,982976353.847,489480517.286,982976353.847,489480517.286,82.81139748705425,6330.259529997274,0.0,1515527.7943246497,4665783.4376047,4542614.605004514,4244243.153323255,4116466.2975598453,4665783.4376047,5109762.221446956,6179878.014087716,6470964.5249527255,100.0,100.0,0.0,0.02752,0.0,567147.6164424419,1935634.8607644616,2354498.2273928802,0.08473,0.08249,0.07707,0.07475,0.08473,0.09279,0.11222,0.11751,0.0,0.0103,0.03515,0.04276
,500,Montserrat,158826.743,115332.16200000001,158826.743,115332.16200000001,0.009578024884208395,0.7284790678338724,0.0,0.0,1527.7975087188852,1523.1036347819804,1405.1950680920363,1360.562059891971,1527.7975087188852,1681.8860680277453,1883.8079903217192,1957.7980158628911,100.0,100.0,,,0.0,158.78243324576488,478.6129222296829,597.23595597092,,,,,,,,,,,,
