,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,380,Italy,008,Albania,41," Bovine skins, whole, raw",128176541.0,5592.145,"Italy -  Bovine skins, whole, raw"
1,380,Italy,008,Albania,84, Nuclear reactors,125858725.0,19577.965,Italy -  Nuclear reactors
2,276,Germany,008,Albania,87, Pedestrian controlled tractors,115985148.0,46001.48,Germany -  Pedestrian controlled tractors
3,380,Italy,008,Albania,27," Anthracite, not agglomerated",112257076.0,77589.654,"Italy -  Anthracite, not agglomerated"
4,156,China,008,Albania,85, Electric motors of an output < 37.5 watts,91166423.0,6392.876,China -  Electric motors of an output < 37.5 watts
5,380,Italy,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",90413326.0,8559.386999999999,"Italy -  Waterproof footwear (Wellingtons etc), metal toe cap"
6,156,China,008,Albania,84, Nuclear reactors,86429599.0,11494.412,China -  Nuclear reactors
7,380,Italy,008,Albania,85, Electric motors of an output < 37.5 watts,84862805.0,8810.311,Italy -  Electric motors of an output < 37.5 watts
8,380,Italy,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",75962749.0,4875.831,"Italy -  Mens, boys overcoats of wool or hair, not knit"
9,300,Greece,008,Albania,27," Anthracite, not agglomerated",68171740.0,66399.637,"Greece -  Anthracite, not agglomerated"
10,380,Italy,008,Albania,87, Pedestrian controlled tractors,67501540.0,30211.354,Italy -  Pedestrian controlled tractors
11,380,Italy,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",66048138.0,2466.565,"Italy -  Mens, boys overcoats, etc, of wool or hair, knit"
12,380,Italy,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,62860326.0,19310.138,Italy -  Polyethylene - specific gravity <0.94 in primary form
13,380,Italy,008,Albania,48, Newsprint,50798748.0,25706.65,Italy -  Newsprint
14,380,Italy,008,Albania,73, Sheet piling of iron or steel,46388466.0,19989.499,Italy -  Sheet piling of iron or steel
15,792,TÃ¼rkiye,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",40184704.0,9520.886,"TÃ¼rkiye -  Mens, boys overcoats, etc, of wool or hair, knit"
16,724,Spain,008,Albania,27," Anthracite, not agglomerated",39974682.0,45586.208000000006,"Spain -  Anthracite, not agglomerated"
17,643,Russian Federation,008,Albania,27," Anthracite, not agglomerated",39960778.0,74984.478,"Russian Federation -  Anthracite, not agglomerated"
18,076,Brazil,008,Albania,02," Bovine carcasses and half carcasses, fresh or chilled",39631449.0,16433.035,"Brazil -  Bovine carcasses and half carcasses, fresh or chilled"
19,380,Italy,008,Albania,52," Cotton, not carded or combed",38217494.0,2249.949,"Italy -  Cotton, not carded or combed"
20,380,Italy,008,Albania,83, Padlocks of base metal,38153630.0,4117.304,Italy -  Padlocks of base metal
21,643,Russian Federation,008,Albania,10, Durum wheat,37187583.0,137902.185,Russian Federation -  Durum wheat
22,380,Italy,008,Albania,59, Gum or amylaceous covered textiles for book covers et,34458102.0,3599.984,Italy -  Gum or amylaceous covered textiles for book covers et
23,528,Netherlands,008,Albania,84, Nuclear reactors,33049568.0,1205.82,Netherlands -  Nuclear reactors
24,792,TÃ¼rkiye,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",32088485.0,36899.705,"TÃ¼rkiye -  Pig iron, non-alloy, <0.5% phosphorus"
25,688,Serbia,008,Albania,10, Durum wheat,31331534.0,154972.515,Serbia -  Durum wheat
26,156,China,008,Albania,94," Seats, aircraft",28660886.0,5872.919,"China -  Seats, aircraft"
27,642,Romania,008,Albania,27," Anthracite, not agglomerated",28370603.0,37155.28,"Romania -  Anthracite, not agglomerated"
28,376,Israel,008,Albania,27," Anthracite, not agglomerated",28285718.0,42979.237,"Israel -  Anthracite, not agglomerated"
29,792,TÃ¼rkiye,008,Albania,84, Nuclear reactors,27683680.0,5641.449,TÃ¼rkiye -  Nuclear reactors
30,380,Italy,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,27254332.0,26197.022,Italy -  Mineral and aerated waters not sweetened or flavoured
31,276,Germany,008,Albania,84, Nuclear reactors,26780766.0,3059.067,Germany -  Nuclear reactors
32,643,Russian Federation,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",26347162.0,85869.41,"Russian Federation -  Pig iron, non-alloy, <0.5% phosphorus"
33,276,Germany,008,Albania,85, Electric motors of an output < 37.5 watts,25633364.0,1355.884,Germany -  Electric motors of an output < 37.5 watts
34,840,USA,008,Albania,87, Pedestrian controlled tractors,25146721.0,2525.805,USA -  Pedestrian controlled tractors
35,300,Greece,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,24390553.0,9223.761,Greece -  Polyethylene - specific gravity <0.94 in primary form
36,792,TÃ¼rkiye,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,23918279.0,7884.214,TÃ¼rkiye -  Polyethylene - specific gravity <0.94 in primary form
37,756,Switzerland,008,Albania,30," Glands and other organs, dried, for therapeutic uses",23595622.0,43.489,"Switzerland -  Glands and other organs, dried, for therapeutic uses"
38,792,TÃ¼rkiye,008,Albania,85, Electric motors of an output < 37.5 watts,23155132.0,3384.408,TÃ¼rkiye -  Electric motors of an output < 37.5 watts
39,807,North Macedonia,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",22822238.0,66219.411,"North Macedonia -  Pig iron, non-alloy, <0.5% phosphorus"
40,156,China,008,Albania,73, Sheet piling of iron or steel,22546260.0,13099.045999999998,China -  Sheet piling of iron or steel
41,792,TÃ¼rkiye,008,Albania,44, Fuel wood,22214510.0,49728.608,TÃ¼rkiye -  Fuel wood
42,380,Italy,008,Albania,19," Infant foods of cereals, flour, starch or milk, retai",22059099.0,14134.652,"Italy -  Infant foods of cereals, flour, starch or milk, retai"
43,156,China,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,21323436.0,8826.196,China -  Polyethylene - specific gravity <0.94 in primary form
44,380,Italy,008,Albania,30," Glands and other organs, dried, for therapeutic uses",20869840.0,591.7220000000001,"Italy -  Glands and other organs, dried, for therapeutic uses"
45,724,Spain,008,Albania,69," Bricks, blocks and ceramic goods of siliceous earths",20624038.0,68233.72200000001,"Spain -  Bricks, blocks and ceramic goods of siliceous earths"
46,191,Croatia,008,Albania,27," Anthracite, not agglomerated",20533882.0,16737.336,"Croatia -  Anthracite, not agglomerated"
47,300,Greece,008,Albania,24," Tobacco, unmanufactured, not stemmed or stripped",20451720.0,1187.37,"Greece -  Tobacco, unmanufactured, not stemmed or stripped"
48,792,TÃ¼rkiye,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",20326796.0,2769.391,"TÃ¼rkiye -  Mens, boys overcoats of wool or hair, not knit"
49,792,TÃ¼rkiye,008,Albania,60," ""Long pile"" knit or crochet textile fabric",20076108.0,2986.798,"TÃ¼rkiye -  ""Long pile"" knit or crochet textile fabric"
50,156,China,008,Albania,69," Bricks, blocks and ceramic goods of siliceous earths",19928099.0,17696.661999999997,"China -  Bricks, blocks and ceramic goods of siliceous earths"
51,300,Greece,008,Albania,08," Coconuts, fresh or dried",19665191.0,32150.564,"Greece -  Coconuts, fresh or dried"
52,380,Italy,008,Albania,94," Seats, aircraft",19400945.0,4734.262,"Italy -  Seats, aircraft"
53,792,TÃ¼rkiye,008,Albania,30," Glands and other organs, dried, for therapeutic uses",18493421.0,452.01000000000005,"TÃ¼rkiye -  Glands and other organs, dried, for therapeutic uses"
54,380,Italy,008,Albania,33, Essential oils of bergamot,18355243.0,4025.3880000000004,Italy -  Essential oils of bergamot
55,380,Italy,008,Albania,54, Sewing thread of synthetic filaments,17975516.0,1387.612,Italy -  Sewing thread of synthetic filaments
56,276,Germany,008,Albania,30," Glands and other organs, dried, for therapeutic uses",17635037.0,371.4750000000001,"Germany -  Glands and other organs, dried, for therapeutic uses"
57,616,Poland,008,Albania,24," Tobacco, unmanufactured, not stemmed or stripped",17582605.0,733.613,"Poland -  Tobacco, unmanufactured, not stemmed or stripped"
58,380,Italy,008,Albania,09," Coffee, not roasted, not decaffeinated",17466663.0,2565.628,"Italy -  Coffee, not roasted, not decaffeinated"
59,156,China,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",16812859.0,873.635,"China -  Mens, boys overcoats of wool or hair, not knit"
60,300,Greece,008,Albania,84, Nuclear reactors,16774423.0,3366.584,Greece -  Nuclear reactors
61,792,TÃ¼rkiye,008,Albania,73, Sheet piling of iron or steel,16440729.0,7685.983,TÃ¼rkiye -  Sheet piling of iron or steel
62,156,China,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",16382018.0,1049.807,"China -  Mens, boys overcoats, etc, of wool or hair, knit"
63,380,Italy,008,Albania,60," ""Long pile"" knit or crochet textile fabric",16296934.0,1086.693,"Italy -  ""Long pile"" knit or crochet textile fabric"
64,380,Italy,008,Albania,34," Soaps, for toilet use, solid",15967723.0,12465.51,"Italy -  Soaps, for toilet use, solid"
65,688,Serbia,008,Albania,27," Anthracite, not agglomerated",15892108.0,1048.61,"Serbia -  Anthracite, not agglomerated"
66,380,Italy,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",15759444.0,16159.686,"Italy -  Pig iron, non-alloy, <0.5% phosphorus"
67,156,China,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",15698823.0,1340.662,"China -  Waterproof footwear (Wellingtons etc), metal toe cap"
68,688,Serbia,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",15698172.0,49078.332,"Serbia -  Pig iron, non-alloy, <0.5% phosphorus"
69,300,Greece,008,Albania,76," Aluminium unwrought, not alloyed",15542575.0,5313.5509999999995,"Greece -  Aluminium unwrought, not alloyed"
70,300,Greece,008,Albania,48, Newsprint,15315255.0,10911.702,Greece -  Newsprint
71,380,Italy,008,Albania,21," Coffee extracts, essences, concentrates, preparations",15295492.0,4108.067,"Italy -  Coffee extracts, essences, concentrates, preparations"
72,703,Slovakia,008,Albania,85, Electric motors of an output < 37.5 watts,14958725.0,176.679,Slovakia -  Electric motors of an output < 37.5 watts
73,300,Greece,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",14760332.0,6388.675,"Greece -  Cucumbers,gherkins, prepared or preserved by vinegar"
74,300,Greece,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",14717852.0,21579.214,"Greece -  Pig iron, non-alloy, <0.5% phosphorus"
75,203,Czechia,008,Albania,85, Electric motors of an output < 37.5 watts,14600198.0,870.9499999999999,Czechia -  Electric motors of an output < 37.5 watts
76,218,Ecuador,008,Albania,08," Coconuts, fresh or dried",14522520.0,19470.056,"Ecuador -  Coconuts, fresh or dried"
77,380,Italy,008,Albania,90," Optical fibres, except for telecommunications",14504354.0,164.08599999999998,"Italy -  Optical fibres, except for telecommunications"
78,208,Denmark,008,Albania,03," Ornamental fish, live",14479690.0,3389.05,"Denmark -  Ornamental fish, live"
79,300,Greece,008,Albania,73, Sheet piling of iron or steel,14329108.0,8359.436,Greece -  Sheet piling of iron or steel
80,156,China,008,Albania,95," Rideable wheeled toys, dolls carriages",13498837.0,2034.675,"China -  Rideable wheeled toys, dolls carriages"
81,124,Canada,008,Albania,87, Pedestrian controlled tractors,13295060.0,1691.3370000000002,Canada -  Pedestrian controlled tractors
82,818,Egypt,008,Albania,27," Anthracite, not agglomerated",12667498.0,20638.4,"Egypt -  Anthracite, not agglomerated"
83,792,TÃ¼rkiye,008,Albania,19," Infant foods of cereals, flour, starch or milk, retai",12664283.0,6840.4580000000005,"TÃ¼rkiye -  Infant foods of cereals, flour, starch or milk, retai"
84,792,TÃ¼rkiye,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",12268694.0,1939.628,"TÃ¼rkiye -  Waterproof footwear (Wellingtons etc), metal toe cap"
85,688,Serbia,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,12251646.0,25895.843999999997,Serbia -  Mineral and aerated waters not sweetened or flavoured
86,380,Italy,008,Albania,76," Aluminium unwrought, not alloyed",11927245.0,3193.016,"Italy -  Aluminium unwrought, not alloyed"
87,040,Austria,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,11753243.0,8396.557,Austria -  Mineral and aerated waters not sweetened or flavoured
88,380,Italy,008,Albania,69," Bricks, blocks and ceramic goods of siliceous earths",11671892.0,26601.84,"Italy -  Bricks, blocks and ceramic goods of siliceous earths"
89,156,China,008,Albania,54, Sewing thread of synthetic filaments,11554797.0,2526.149,China -  Sewing thread of synthetic filaments
90,705,Slovenia,008,Albania,30," Glands and other organs, dried, for therapeutic uses",11479898.0,97.16000000000001,"Slovenia -  Glands and other organs, dried, for therapeutic uses"
91,300,Greece,008,Albania,01," Horses, live pure-bred breeding",11455954.0,6680.8859999999995,"Greece -  Horses, live pure-bred breeding"
92,380,Italy,008,Albania,63, Electric blankets of textile material,11358129.0,7037.238,Italy -  Electric blankets of textile material
93,276,Germany,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,10939790.0,3001.8070000000002,Germany -  Polyethylene - specific gravity <0.94 in primary form
94,756,Switzerland,008,Albania,87, Pedestrian controlled tractors,10937601.0,5891.183999999999,Switzerland -  Pedestrian controlled tractors
95,688,Serbia,008,Albania,73, Sheet piling of iron or steel,10877718.0,11651.784,Serbia -  Sheet piling of iron or steel
96,380,Italy,008,Albania,56," Sanitary towels, diapers and similar articles",10842549.0,2088.866,"Italy -  Sanitary towels, diapers and similar articles"
97,300,Greece,008,Albania,32, Quebracho tanning extract,10428202.0,5985.523999999999,Greece -  Quebracho tanning extract
98,380,Italy,008,Albania,23," Flour or meal, pellet of meat or offal for animal fee",10233681.0,9152.345,"Italy -  Flour or meal, pellet of meat or offal for animal fee"
99,380,Italy,008,Albania,55," Filament tow of nylon, polyamides",10227810.0,397.90500000000003,"Italy -  Filament tow of nylon, polyamides"
100,380,Italy,008,Albania,04, Milk not concentrated nor sweetened < 1% fat,10211410.0,5838.597000000001,Italy -  Milk not concentrated nor sweetened < 1% fat
101,156,China,008,Albania,40," Natural rubber latex, including prevulcanised",9837424.0,2955.256,"China -  Natural rubber latex, including prevulcanised"
102,724,Spain,008,Albania,03," Ornamental fish, live",9702246.0,2737.782,"Spain -  Ornamental fish, live"
103,100,Bulgaria,008,Albania,85, Electric motors of an output < 37.5 watts,9678894.0,1847.565,Bulgaria -  Electric motors of an output < 37.5 watts
104,380,Italy,008,Albania,58," Woven pile fabric of wool or fine animal hair, w >30c",9360800.0,465.329,"Italy -  Woven pile fabric of wool or fine animal hair, w >30c"
105,276,Germany,008,Albania,33, Essential oils of bergamot,9287080.0,1131.302,Germany -  Essential oils of bergamot
106,250,France,008,Albania,30," Glands and other organs, dried, for therapeutic uses",9247156.0,123.05999999999999,"France -  Glands and other organs, dried, for therapeutic uses"
107,792,TÃ¼rkiye,008,Albania,87, Pedestrian controlled tractors,9180031.0,1413.356,TÃ¼rkiye -  Pedestrian controlled tractors
108,156,China,008,Albania,87, Pedestrian controlled tractors,9137024.0,2021.824,China -  Pedestrian controlled tractors
109,616,Poland,008,Albania,84, Nuclear reactors,9083340.0,1598.3329999999999,Poland -  Nuclear reactors
110,276,Germany,008,Albania,41," Bovine skins, whole, raw",9064039.0,261.759,"Germany -  Bovine skins, whole, raw"
111,392,Japan,008,Albania,87, Pedestrian controlled tractors,8968008.0,3013.151,Japan -  Pedestrian controlled tractors
112,688,Serbia,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,8960079.0,4562.226,Serbia -  Polyethylene - specific gravity <0.94 in primary form
113,040,Austria,008,Albania,84, Nuclear reactors,8847234.0,473.57099999999997,Austria -  Nuclear reactors
114,056,Belgium,008,Albania,17," Raw sugar, cane",8838992.0,24855.596999999998,"Belgium -  Raw sugar, cane"
115,300,Greece,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,8819438.0,12111.278,Greece -  Mineral and aerated waters not sweetened or flavoured
116,300,Greece,008,Albania,60," ""Long pile"" knit or crochet textile fabric",8744692.0,621.403,"Greece -  ""Long pile"" knit or crochet textile fabric"
117,191,Croatia,008,Albania,03," Ornamental fish, live",8663435.0,2478.033,"Croatia -  Ornamental fish, live"
118,792,TÃ¼rkiye,008,Albania,94," Seats, aircraft",8591374.0,2240.589,"TÃ¼rkiye -  Seats, aircraft"
119,156,China,008,Albania,60," ""Long pile"" knit or crochet textile fabric",8583655.0,1870.2520000000002,"China -  ""Long pile"" knit or crochet textile fabric"
120,348,Hungary,008,Albania,85, Electric motors of an output < 37.5 watts,8491772.0,246.73000000000002,Hungary -  Electric motors of an output < 37.5 watts
121,170,Colombia,008,Albania,27," Anthracite, not agglomerated",8469376.0,28378.91,"Colombia -  Anthracite, not agglomerated"
122,300,Greece,008,Albania,96," Worked ivory, articles of ivory",8397956.0,1529.319,"Greece -  Worked ivory, articles of ivory"
123,040,Austria,008,Albania,85, Electric motors of an output < 37.5 watts,8390830.0,203.89499999999998,Austria -  Electric motors of an output < 37.5 watts
124,380,Italy,008,Albania,25," Salt (sodium chloride) including solution, salt water",8274063.0,178442.54,"Italy -  Salt (sodium chloride) including solution, salt water"
125,807,North Macedonia,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,8246088.0,3273.6,North Macedonia -  Polyethylene - specific gravity <0.94 in primary form
126,250,France,008,Albania,55," Filament tow of nylon, polyamides",8166828.0,557.9739999999999,"France -  Filament tow of nylon, polyamides"
127,704,Viet Nam,008,Albania,85, Electric motors of an output < 37.5 watts,8152316.0,29.092,Viet Nam -  Electric motors of an output < 37.5 watts
128,250,France,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,7994622.0,3221.6870000000004,France -  Polyethylene - specific gravity <0.94 in primary form
129,300,Greece,008,Albania,19," Infant foods of cereals, flour, starch or milk, retai",7991741.0,6962.991999999999,"Greece -  Infant foods of cereals, flour, starch or milk, retai"
130,380,Italy,008,Albania,32, Quebracho tanning extract,7968275.0,2664.358,Italy -  Quebracho tanning extract
131,356,India,008,Albania,69," Bricks, blocks and ceramic goods of siliceous earths",7931682.0,12257.029,"India -  Bricks, blocks and ceramic goods of siliceous earths"
132,348,Hungary,008,Albania,30," Glands and other organs, dried, for therapeutic uses",7892103.0,8.991,"Hungary -  Glands and other organs, dried, for therapeutic uses"
133,276,Germany,008,Albania,90," Optical fibres, except for telecommunications",7868320.0,62.877,"Germany -  Optical fibres, except for telecommunications"
134,792,TÃ¼rkiye,008,Albania,69," Bricks, blocks and ceramic goods of siliceous earths",7835348.0,19121.998,"TÃ¼rkiye -  Bricks, blocks and ceramic goods of siliceous earths"
135,300,Greece,008,Albania,21," Coffee extracts, essences, concentrates, preparations",7744223.0,1731.009,"Greece -  Coffee extracts, essences, concentrates, preparations"
136,156,China,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",7721407.0,5335.947,"China -  Glass cullet, waste or scrap, glass in the mass"
137,380,Italy,008,Albania,16," Sausages, similar products of meat, meat offal & bloo",7668515.0,1188.817,"Italy -  Sausages, similar products of meat, meat offal & bloo"
138,380,Italy,008,Albania,03," Ornamental fish, live",7645618.0,1803.631,"Italy -  Ornamental fish, live"
139,203,Czechia,008,Albania,34," Soaps, for toilet use, solid",7637192.0,5831.134,"Czechia -  Soaps, for toilet use, solid"
140,826,United Kingdom,008,Albania,87, Pedestrian controlled tractors,7477193.0,1426.507,United Kingdom -  Pedestrian controlled tractors
141,410,Rep. of Korea,008,Albania,87, Pedestrian controlled tractors,7426624.0,830.658,Rep. of Korea -  Pedestrian controlled tractors
142,380,Italy,008,Albania,96," Worked ivory, articles of ivory",7325607.0,804.18,"Italy -  Worked ivory, articles of ivory"
143,100,Bulgaria,008,Albania,19," Infant foods of cereals, flour, starch or milk, retai",7307427.0,2443.6040000000003,"Bulgaria -  Infant foods of cereals, flour, starch or milk, retai"
144,300,Greece,008,Albania,30," Glands and other organs, dried, for therapeutic uses",7306122.0,1131.183,"Greece -  Glands and other organs, dried, for therapeutic uses"
145,156,China,008,Albania,42," Saddlery and harness, of any material",7280768.0,704.036,"China -  Saddlery and harness, of any material"
146,792,TÃ¼rkiye,008,Albania,71," Pearls natural, not permanently mounted or set",7237635.0,3.8499999999999996,"TÃ¼rkiye -  Pearls natural, not permanently mounted or set"
147,070,Bosnia Herzegovina,008,Albania,44, Fuel wood,7061617.0,33598.844000000005,Bosnia Herzegovina -  Fuel wood
148,124,Canada,008,Albania,03," Ornamental fish, live",7003022.0,1666.354,"Canada -  Ornamental fish, live"
149,191,Croatia,008,Albania,85, Electric motors of an output < 37.5 watts,6925736.0,492.884,Croatia -  Electric motors of an output < 37.5 watts
150,643,Russian Federation,008,Albania,15," Lard, other pig fat and poultry fat, rendered",6912296.0,9331.04,"Russian Federation -  Lard, other pig fat and poultry fat, rendered"
151,380,Italy,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",6821279.0,4123.593,"Italy -  Glass cullet, waste or scrap, glass in the mass"
152,380,Italy,008,Albania,38, Artificial graphite,6725847.0,4274.268,Italy -  Artificial graphite
153,380,Italy,008,Albania,68," Stone setts, curbstones, flagstones (except slate)",6721983.0,17154.485,"Italy -  Stone setts, curbstones, flagstones (except slate)"
154,300,Greece,008,Albania,44, Fuel wood,6709857.0,29817.698,Greece -  Fuel wood
155,156,China,008,Albania,90," Optical fibres, except for telecommunications",6705187.0,476.344,"China -  Optical fibres, except for telecommunications"
156,348,Hungary,008,Albania,84, Nuclear reactors,6645792.0,393.012,Hungary -  Nuclear reactors
157,792,TÃ¼rkiye,008,Albania,34," Soaps, for toilet use, solid",6625703.0,6863.617,"TÃ¼rkiye -  Soaps, for toilet use, solid"
158,528,Netherlands,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,6573269.0,6426.586,Netherlands -  Mineral and aerated waters not sweetened or flavoured
159,076,Brazil,008,Albania,09," Coffee, not roasted, not decaffeinated",6545670.0,2266.2400000000002,"Brazil -  Coffee, not roasted, not decaffeinated"
160,380,Italy,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",6463098.0,6842.463,"Italy -  Cucumbers,gherkins, prepared or preserved by vinegar"
161,643,Russian Federation,008,Albania,31," Animal or vegetable fertilizers, in packs >10 kg",6451396.0,29438.059999999998,"Russian Federation -  Animal or vegetable fertilizers, in packs >10 kg"
162,807,North Macedonia,008,Albania,15," Lard, other pig fat and poultry fat, rendered",6435115.0,5147.513,"North Macedonia -  Lard, other pig fat and poultry fat, rendered"
163,156,China,008,Albania,72," Pig iron, non-alloy, <0.5% phosphorus",6413426.0,7362.706,"China -  Pig iron, non-alloy, <0.5% phosphorus"
164,688,Serbia,008,Albania,87, Pedestrian controlled tractors,6324755.0,481.345,Serbia -  Pedestrian controlled tractors
165,124,Canada,008,Albania,84, Nuclear reactors,6254574.0,123.299,Canada -  Nuclear reactors
166,826,United Kingdom,008,Albania,84, Nuclear reactors,6224593.0,330.108,United Kingdom -  Nuclear reactors
167,100,Bulgaria,008,Albania,55," Filament tow of nylon, polyamides",6144840.0,513.3580000000001,"Bulgaria -  Filament tow of nylon, polyamides"
168,250,France,008,Albania,84, Nuclear reactors,6120162.0,360.484,France -  Nuclear reactors
169,380,Italy,008,Albania,51," Greasy shorn wool, not carded or combed",6113709.0,290.84799999999996,"Italy -  Greasy shorn wool, not carded or combed"
170,348,Hungary,008,Albania,87, Pedestrian controlled tractors,6107458.0,385.648,Hungary -  Pedestrian controlled tractors
171,688,Serbia,008,Albania,23," Flour or meal, pellet of meat or offal for animal fee",6091107.0,32292.837,"Serbia -  Flour or meal, pellet of meat or offal for animal fee"
172,458,Malaysia,008,Albania,38, Artificial graphite,6072405.0,8999.9,Malaysia -  Artificial graphite
173,276,Germany,008,Albania,52," Cotton, not carded or combed",6070169.0,388.64300000000003,"Germany -  Cotton, not carded or combed"
174,300,Greece,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",6025122.0,179.047,"Greece -  Mens, boys overcoats of wool or hair, not knit"
175,688,Serbia,008,Albania,84, Nuclear reactors,5887993.0,826.977,Serbia -  Nuclear reactors
176,250,France,008,Albania,87, Pedestrian controlled tractors,5836048.0,2525.065,France -  Pedestrian controlled tractors
177,705,Slovenia,008,Albania,84, Nuclear reactors,5781210.0,835.064,Slovenia -  Nuclear reactors
178,380,Italy,008,Albania,35, Casein,5733735.0,1742.2649999999999,Italy -  Casein
179,688,Serbia,008,Albania,30," Glands and other organs, dried, for therapeutic uses",5687233.0,102.669,"Serbia -  Glands and other organs, dried, for therapeutic uses"
180,792,TÃ¼rkiye,008,Albania,21," Coffee extracts, essences, concentrates, preparations",5656383.0,2465.536,"TÃ¼rkiye -  Coffee extracts, essences, concentrates, preparations"
181,792,TÃ¼rkiye,008,Albania,76," Aluminium unwrought, not alloyed",5646344.0,1513.3780000000002,"TÃ¼rkiye -  Aluminium unwrought, not alloyed"
182,372,Ireland,008,Albania,33, Essential oils of bergamot,5642429.0,274.104,Ireland -  Essential oils of bergamot
183,100,Bulgaria,008,Albania,84, Nuclear reactors,5598002.0,708.469,Bulgaria -  Nuclear reactors
184,300,Greece,008,Albania,34," Soaps, for toilet use, solid",5573211.0,3957.622,"Greece -  Soaps, for toilet use, solid"
185,380,Italy,008,Albania,40," Natural rubber latex, including prevulcanised",5488174.0,1168.617,"Italy -  Natural rubber latex, including prevulcanised"
186,203,Czechia,008,Albania,87, Pedestrian controlled tractors,5479894.0,614.66,Czechia -  Pedestrian controlled tractors
187,528,Netherlands,008,Albania,03," Ornamental fish, live",5456100.0,1109.3159999999998,"Netherlands -  Ornamental fish, live"
188,380,Italy,008,Albania,71," Pearls natural, not permanently mounted or set",5426553.0,46.821,"Italy -  Pearls natural, not permanently mounted or set"
189,300,Greece,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",5425584.0,423.552,"Greece -  Mens, boys overcoats, etc, of wool or hair, knit"
190,300,Greece,008,Albania,85, Electric motors of an output < 37.5 watts,5417233.0,490.485,Greece -  Electric motors of an output < 37.5 watts
191,792,TÃ¼rkiye,008,Albania,48, Newsprint,5321060.0,3200.285,TÃ¼rkiye -  Newsprint
192,792,TÃ¼rkiye,008,Albania,25," Salt (sodium chloride) including solution, salt water",5292599.0,68127.657,"TÃ¼rkiye -  Salt (sodium chloride) including solution, salt water"
193,410,Rep. of Korea,008,Albania,85, Electric motors of an output < 37.5 watts,5224932.0,133.48399999999998,Rep. of Korea -  Electric motors of an output < 37.5 watts
194,792,TÃ¼rkiye,008,Albania,57," Carpets of wool or fine animal hair, knotted",5213589.0,1723.553,"TÃ¼rkiye -  Carpets of wool or fine animal hair, knotted"
195,642,Romania,008,Albania,84, Nuclear reactors,5197365.0,1323.762,Romania -  Nuclear reactors
196,807,North Macedonia,008,Albania,30," Glands and other organs, dried, for therapeutic uses",5175554.0,181.72,"North Macedonia -  Glands and other organs, dried, for therapeutic uses"
197,380,Italy,008,Albania,08," Coconuts, fresh or dried",5167370.0,7158.889,"Italy -  Coconuts, fresh or dried"
198,300,Greece,008,Albania,25," Salt (sodium chloride) including solution, salt water",5164854.0,92276.34300000001,"Greece -  Salt (sodium chloride) including solution, salt water"
199,380,Italy,008,Albania,74, Copper mattes,5102953.0,475.195,Italy -  Copper mattes
200,300,Greece,008,Albania,03," Ornamental fish, live",5026203.0,1575.465,"Greece -  Ornamental fish, live"
201,156,China,008,Albania,83, Padlocks of base metal,5019541.0,1559.63,China -  Padlocks of base metal
202,203,Czechia,008,Albania,84, Nuclear reactors,4994159.0,210.32399999999998,Czechia -  Nuclear reactors
203,156,China,008,Albania,63, Electric blankets of textile material,4989159.0,747.275,China -  Electric blankets of textile material
204,688,Serbia,008,Albania,34," Soaps, for toilet use, solid",4917892.0,4651.308,"Serbia -  Soaps, for toilet use, solid"
205,616,Poland,008,Albania,17," Raw sugar, cane",4893768.0,10370.963,"Poland -  Raw sugar, cane"
