,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1536,458,Malaysia,008,Albania,49," Brochures, leaflets and similar, in single sheets",25073.0,8.544,"Malaysia -  Brochures, leaflets and similar, in single sheets"
1537,398,Kazakhstan,008,Albania,12, Soya beans,18534.0,8.52,Kazakhstan -  Soya beans
1538,276,Germany,008,Albania,15," Lard, other pig fat and poultry fat, rendered",61962.0,8.445,"Germany -  Lard, other pig fat and poultry fat, rendered"
1539,499,Montenegro,008,Albania,15," Lard, other pig fat and poultry fat, rendered",8155.0,8.405,"Montenegro -  Lard, other pig fat and poultry fat, rendered"
1540,422,Lebanon,008,Albania,49," Brochures, leaflets and similar, in single sheets",20006.0,8.4,"Lebanon -  Brochures, leaflets and similar, in single sheets"
1541,792,TÃ¼rkiye,008,Albania,41," Bovine skins, whole, raw",379216.0,8.389,"TÃ¼rkiye -  Bovine skins, whole, raw"
1542,231,Ethiopia,008,Albania,09," Coffee, not roasted, not decaffeinated",26218.0,8.372,"Ethiopia -  Coffee, not roasted, not decaffeinated"
1543,840,USA,008,Albania,60," ""Long pile"" knit or crochet textile fabric",12129.0,8.307,"USA -  ""Long pile"" knit or crochet textile fabric"
1544,250,France,008,Albania,82, Spades and shovels,279058.0,8.269,France -  Spades and shovels
1545,756,Switzerland,008,Albania,34," Soaps, for toilet use, solid",35576.0,8.25,"Switzerland -  Soaps, for toilet use, solid"
1546,203,Czechia,008,Albania,24," Tobacco, unmanufactured, not stemmed or stripped",74323.0,8.211,"Czechia -  Tobacco, unmanufactured, not stemmed or stripped"
1547,703,Slovakia,008,Albania,27," Anthracite, not agglomerated",16799.0,8.176,"Slovakia -  Anthracite, not agglomerated"
1548,356,India,008,Albania,95," Rideable wheeled toys, dolls carriages",87690.0,8.171,"India -  Rideable wheeled toys, dolls carriages"
1549,250,France,008,Albania,63, Electric blankets of textile material,56298.0,8.117,France -  Electric blankets of textile material
1550,705,Slovenia,008,Albania,61," Mens, boys overcoats, etc, of wool or hair, knit",483605.0,8.079,"Slovenia -  Mens, boys overcoats, etc, of wool or hair, knit"
1551,504,Morocco,008,Albania,12, Soya beans,50485.0,8.0,Morocco -  Soya beans
1552,276,Germany,008,Albania,89," Cruise ships, excursion boats, ferry boats",232597.0,7.984999999999999,"Germany -  Cruise ships, excursion boats, ferry boats"
1553,578,Norway,008,Albania,39, Polyethylene - specific gravity <0.94 in primary form,85656.0,7.984,Norway -  Polyethylene - specific gravity <0.94 in primary form
1554,705,Slovenia,008,Albania,82, Spades and shovels,207855.0,7.8580000000000005,Slovenia -  Spades and shovels
1555,191,Croatia,008,Albania,90," Optical fibres, except for telecommunications",967070.0,7.842,"Croatia -  Optical fibres, except for telecommunications"
1556,417,Kyrgyzstan,008,Albania,07," Potatoes seed, fresh or chilled",93560.0,7.809,"Kyrgyzstan -  Potatoes seed, fresh or chilled"
1557,191,Croatia,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",16953.0,7.804,"Croatia -  Cucumbers,gherkins, prepared or preserved by vinegar"
1558,276,Germany,008,Albania,47, Mechanical wood pulp,17111.0,7.786,Germany -  Mechanical wood pulp
1559,246,Finland,008,Albania,22, Mineral and aerated waters not sweetened or flavoured,18876.0,7.782,Finland -  Mineral and aerated waters not sweetened or flavoured
1560,724,Spain,008,Albania,40," Natural rubber latex, including prevulcanised",74175.0,7.747,"Spain -  Natural rubber latex, including prevulcanised"
1561,076,Brazil,008,Albania,64," Waterproof footwear (Wellingtons etc), metal toe cap",152698.0,7.736,"Brazil -  Waterproof footwear (Wellingtons etc), metal toe cap"
1562,616,Poland,008,Albania,83, Padlocks of base metal,93285.0,7.731999999999999,Poland -  Padlocks of base metal
1563,056,Belgium,008,Albania,35, Casein,46362.0,7.723,Belgium -  Casein
1564,208,Denmark,008,Albania,62," Mens, boys overcoats of wool or hair, not knit",291752.0,7.713,"Denmark -  Mens, boys overcoats of wool or hair, not knit"
1565,724,Spain,008,Albania,82, Spades and shovels,200118.0,7.6370000000000005,Spain -  Spades and shovels
1566,703,Slovakia,008,Albania,94," Seats, aircraft",155502.0,7.603,"Slovakia -  Seats, aircraft"
1567,528,Netherlands,008,Albania,96," Worked ivory, articles of ivory",106898.0,7.527,"Netherlands -  Worked ivory, articles of ivory"
1568,784,United Arab Emirates,008,Albania,52," Cotton, not carded or combed",22987.0,7.523,"United Arab Emirates -  Cotton, not carded or combed"
1569,499,Montenegro,008,Albania,95," Rideable wheeled toys, dolls carriages",55538.0,7.471,"Montenegro -  Rideable wheeled toys, dolls carriages"
1570,620,Portugal,008,Albania,84, Nuclear reactors,119029.0,7.427,Portugal -  Nuclear reactors
1571,616,Poland,008,Albania,28, Chlorine,65200.0,7.39,Poland -  Chlorine
1572,070,Bosnia Herzegovina,008,Albania,02," Bovine carcasses and half carcasses, fresh or chilled",53844.0,7.363,"Bosnia Herzegovina -  Bovine carcasses and half carcasses, fresh or chilled"
1573,056,Belgium,008,Albania,86," Rail locomotives, externally electrically powered",22745.0,7.35,"Belgium -  Rail locomotives, externally electrically powered"
1574,372,Ireland,008,Albania,20," Cucumbers,gherkins, prepared or preserved by vinegar",43797.0,7.337,"Ireland -  Cucumbers,gherkins, prepared or preserved by vinegar"
1575,807,North Macedonia,008,Albania,37, X-ray plates and films,11370.0,7.33,North Macedonia -  X-ray plates and films
1576,826,United Kingdom,008,Albania,90," Optical fibres, except for telecommunications",834625.0,7.241,"United Kingdom -  Optical fibres, except for telecommunications"
1577,528,Netherlands,008,Albania,82, Spades and shovels,386209.0,7.236,Netherlands -  Spades and shovels
1578,356,India,008,Albania,90," Optical fibres, except for telecommunications",271172.0,7.1579999999999995,"India -  Optical fibres, except for telecommunications"
1579,348,Hungary,008,Albania,38, Artificial graphite,119439.0,7.141,Hungary -  Artificial graphite
1580,499,Montenegro,008,Albania,85, Electric motors of an output < 37.5 watts,262467.0,7.116,Montenegro -  Electric motors of an output < 37.5 watts
1581,764,Thailand,008,Albania,70," Glass cullet, waste or scrap, glass in the mass",12614.0,7.115,"Thailand -  Glass cullet, waste or scrap, glass in the mass"
