,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
1476,008,Albania,288,Ghana,94," Seats, aircraft",2999.0,0.25,"Ghana -  Seats, aircraft"
1477,008,Albania,191,Croatia,62," Mens, boys overcoats of wool or hair, not knit",6497.0,0.248,"Croatia -  Mens, boys overcoats of wool or hair, not knit"
1478,008,Albania,834,United Rep. of Tanzania,63, Electric blankets of textile material,529.0,0.246,United Rep. of Tanzania -  Electric blankets of textile material
1479,008,Albania,578,Norway,12, Soya beans,4337.0,0.246,Norway -  Soya beans
1480,008,Albania,834,United Rep. of Tanzania,95," Rideable wheeled toys, dolls carriages",132.0,0.246,"United Rep. of Tanzania -  Rideable wheeled toys, dolls carriages"
1481,008,Albania,834,United Rep. of Tanzania,48, Newsprint,198.0,0.246,United Rep. of Tanzania -  Newsprint
1482,008,Albania,834,United Rep. of Tanzania,42," Saddlery and harness, of any material",396.0,0.246,"United Rep. of Tanzania -  Saddlery and harness, of any material"
1483,008,Albania,458,Malaysia,64," Waterproof footwear (Wellingtons etc), metal toe cap",7868.0,0.244,"Malaysia -  Waterproof footwear (Wellingtons etc), metal toe cap"
1484,008,Albania,764,Thailand,63, Electric blankets of textile material,1258.0,0.24300000000000002,Thailand -  Electric blankets of textile material
1485,008,Albania,422,Lebanon,48, Newsprint,2383.0,0.241,Lebanon -  Newsprint
1486,008,Albania,616,Poland,34," Soaps, for toilet use, solid",7411.0,0.24,"Poland -  Soaps, for toilet use, solid"
1487,008,Albania,840,USA,04, Milk not concentrated nor sweetened < 1% fat,2163.0,0.239,USA -  Milk not concentrated nor sweetened < 1% fat
1488,008,Albania,040,Austria,90," Optical fibres, except for telecommunications",159315.0,0.239,"Austria -  Optical fibres, except for telecommunications"
1489,008,Albania,100,Bulgaria,29, Saturated acyclic hydrocarbons,610.0,0.231,Bulgaria -  Saturated acyclic hydrocarbons
1490,008,Albania,380,Italy,53," Flax fibre, raw or retted",12792.0,0.231,"Italy -  Flax fibre, raw or retted"
1491,008,Albania,756,Switzerland,96," Worked ivory, articles of ivory",43757.0,0.23099999999999998,"Switzerland -  Worked ivory, articles of ivory"
1492,008,Albania,040,Austria,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",1785.0,0.229,"Austria -  Bulbs, tubers, corms, crowns and rhizomes, dormant"
1493,008,Albania,480,Mauritius,48, Newsprint,3720.0,0.228,Mauritius -  Newsprint
1494,008,Albania,858,Uruguay,84, Nuclear reactors,10215.0,0.227,Uruguay -  Nuclear reactors
1495,008,Albania,348,Hungary,90," Optical fibres, except for telecommunications",23765.0,0.22499999999999998,"Hungary -  Optical fibres, except for telecommunications"
1496,008,Albania,203,Czechia,42," Saddlery and harness, of any material",7685.0,0.223,"Czechia -  Saddlery and harness, of any material"
1497,008,Albania,398,Kazakhstan,59, Gum or amylaceous covered textiles for book covers et,1993.0,0.223,Kazakhstan -  Gum or amylaceous covered textiles for book covers et
1498,008,Albania,643,Russian Federation,96," Worked ivory, articles of ivory",2788.0,0.22099999999999997,"Russian Federation -  Worked ivory, articles of ivory"
1499,008,Albania,031,Azerbaijan,48, Newsprint,2035.0,0.22,Azerbaijan -  Newsprint
